"","RH41.PS.1","RH41.PS.2","RH41.PS.3","RH41.PR.1","RH41.PR.2","RH41.PR.3","RH41.PR.4","RH41.PR.5","NCIH520.PS.1","NCIH520.PS.2","NCIH520.PS.3","NCIH520.PR.1","NCIH520.PR.2","NCIH520.PR.3","SJCRH30.PS.1","SJCRH30.PS.2","SJCRH30.PS.3","SJCRH30.PR.1","SJCRH30.PR.2","SJCRH30.PR.3"
"XCL2",3.93393886909206,3.70343774954168,3.5274684603359,3.44359838883838,3.68752882708346,3.75318473348783,3.54897898637532,3.55188212069165,5.40758795683688,5.53738032667105,5.39576165749806,4.470851191821,4.52874296755035,4.20791820703741,3.95236015820975,3.56810006518054,3.98349050658544,4.47415436798183,4.16366076295335,3.62353897944653
"SYK",4.44869983275266,3.75164396741655,3.55838961686877,3.22628866622553,4.02182952552728,3.20008297432383,3.95039250256398,3.20077438545749,7.53033208265749,7.6601230082546,7.72391420473195,8.2712438324819,8.40474025985907,8.5418698740241,3.85887220709699,4.06494934145212,4.27507275133077,4.28471895076539,3.90723426571733,3.87340614395191
"SYT1",5.06249302752193,5.01955310056078,5.61114558995121,6.51649979829747,6.36075459143969,6.48987445161174,5.96086984999967,6.19463713800489,10.1170125721759,10.76933932884,10.7061502174624,10.1865576188132,10.3502433979157,10.3770360336031,6.02972563710073,5.48169605196644,5.512376759303,6.29332186154366,5.83985128293933,5.96522268700777
"TACR3",6.98882974271597,6.96336204088423,7.35495052539267,6.34690072711521,6.74552173665506,6.80599500156078,6.55053479820521,6.59871693694488,3.06519013873413,3.74126768405511,2.74741344729013,3.40914395065747,2.60641477679221,2.87968352483735,6.2767957106974,6.67226109561344,6.11466125858509,8.0266770176859,7.96837626832798,7.86687397606413
"TAP1",4.27810930547628,3.75941880033438,4.12723940833951,5.79823639354908,6.24640389197352,6.08436786429605,5.84140949596122,6.60478487485303,5.48268244278047,5.74013856285021,5.40136065465124,5.68000888042641,5.28491486943049,5.5263685562707,4.0065921996401,4.50634299632064,3.70073775066942,4.07592443453486,3.60285985119187,3.92411198799182
"TARBP1",5.29205336118251,4.8977837959971,5.38911696748226,5.20199655253207,5.90048503622823,5.64705808276034,5.76885933714619,5.47974852104061,6.33881846950073,6.27863194688911,6.51470366147616,6.47258637580615,6.38776525661633,6.23813086067338,5.25639135498367,5.10165855560745,5.11653188132018,5.81285262604791,5.55113842582295,6.12308167822783
"TBX2",8.56621753648998,8.5813283812698,8.39217238756686,7.46290313670175,7.65468972492761,7.50243018434172,7.53279152257645,7.68570383581271,8.00777535389194,8.2791930559842,8.32355927815087,8.75500872029732,8.91062284307572,8.97134462563012,8.48582099971064,8.33041155142765,8.44285674631953,8.77433353578343,8.82001121630634,8.75104114850988
"TBXAS1",3.86019377950033,4.14558501341685,4.47862604006188,3.69671368914308,3.95640566341201,3.1775197291683,4.09745034911315,3.53725716483853,6.90231800039258,7.23535549914204,7.29985050083979,5.85851679152273,5.83310693651378,6.6613407378457,3.65966232396928,4.43289174490522,3.67208659168548,3.71080927361715,3.56520692977888,4.09170494532953
"TCEA3",7.54510354685919,7.57146912705231,7.51357904440457,6.33423678560175,6.64069604817278,6.33962665633619,6.56489544713258,6.54574585340208,4.24444363515476,4.10875803759876,4.43707382051648,4.55537119992466,4.26488510515624,3.56319833102266,4.43883206473374,4.37375138869434,4.11938258808505,3.95138485306456,4.23220686105446,4.09203775596423
"ZEB1",9.4716632021029,9.0914132002541,9.21279025350781,9.26946148453996,9.33521963907725,9.22506025292581,9.35860641583387,9.42205556958413,7.17374245754958,6.88726173956902,7.24807836328888,3.85547990992104,3.38434790396157,3.60497190079087,9.73533132969579,9.57557298338009,9.5869081987985,9.80760518097743,9.86326904079618,9.8099482163508
"ACTC1",10.6452673251541,10.483022927507,10.6981076018008,11.6598595583806,11.8262985527727,11.8209547954415,11.9838966125384,11.9547822550376,4.62205543618472,5.2938733357844,4.72698125490068,4.73004484534015,5.33236443935982,5.30453727908153,11.5014464543127,11.4706432784238,11.4512509454349,10.6477731668487,10.7009660623775,10.5247930967874
"PRDX2",5.83049787177506,5.80199477110951,5.88354119652377,5.49259798271689,5.99775285236213,6.11525289260888,5.64522403903509,5.76484874632412,9.43046945161562,9.61577220445876,9.66622689722664,10.0048100168625,9.98676041197025,10.0267757226847,8.18329160860467,7.73993915327729,7.5175380771783,5.77762100769699,5.73487936292167,5.67415996940188
"TEK",3.45573967040381,3.72842354785802,4.04270294046144,5.21715761003489,5.57484967518286,5.27545061510129,5.52477669591696,5.29196751881588,3.19781818491622,3.35914412786163,3.46388887549021,3.08027069621474,3.43462317231256,3.20493687601954,2.83188451901535,3.06488793269588,3.26156104983279,3.07978494837685,3.17486130572753,3.29263943088586
"TFAP2B",8.2023868931076,7.81672832487641,8.23096800416931,6.36816616118564,6.75669853733892,6.20412834527299,6.33834444956765,6.63056675865346,4.64483848818105,4.79957499174432,3.71348869993883,4.03994245828918,3.90654604375645,3.8387628444613,5.8153342597643,5.88133215392749,5.82289199946086,5.5249507285903,5.1701466660247,5.99930412381319
"TFF3",6.4396468133601,6.31011981610383,6.46255571345823,6.66401229696641,6.76011533720967,6.89891620561487,6.90367513802934,6.94650383848893,6.51811598844482,6.87631345647781,6.8551800474478,7.81956025250002,7.68188148767712,7.53603001677232,7.48477780140045,7.48371925209705,7.43207446866421,6.81131646959802,6.61933003973067,6.78256983072415
"TFPI",7.80588097335887,7.79626400071541,7.68174616183663,7.67690750563463,8.0421517169042,7.79560748821277,7.96597379920126,8.06142838888775,3.35911427925669,3.5847042905979,3.46485175521662,3.33250804632981,3.02131863863536,3.14273338711354,8.23789910221411,8.23559122078391,7.97528981307756,8.99033147877089,9.08907574693799,8.93476639250493
"TGFB1I1",7.43303267111948,7.6323579518086,8.01596134243191,8.56338611688239,8.36533788923269,8.6725160696771,8.53123056775182,8.51059860185103,7.11540113703744,6.84408331179782,6.65852821556277,6.21942924341127,6.30966803400559,6.4609180195925,7.21655383692704,7.43969289578405,7.22657146152416,7.7033441499804,7.54140662528589,7.44381024982549
"TGFBI",3.99665473267945,3.88679932263543,3.72995132965035,6.66277868327529,6.27058939636874,6.38939425830795,6.44683522641309,6.54047705073577,7.04804342128544,6.81934034775062,6.98162140660482,3.64663089753867,4.02717670455858,3.94782410176853,4.12974948966078,3.86157495820035,4.25885253782914,4.42688928566408,4.21831552262256,4.22576646353037
"TGFBR2",6.43380668495287,6.10245921277329,6.62789276062544,7.92152566550158,7.76303313469011,7.9393045479097,7.69382961362764,7.57782645888578,3.46859041852741,4.34383164645999,4.53490676489024,4.27057177855109,3.44689680074842,3.86749469564914,6.61431800075483,6.46736599500712,6.56821319199313,6.59669277822825,6.2052298537384,6.53764274224951
"THBS1",6.34416052049714,6.2675610987579,6.78899394623458,7.72720743242365,7.407206586078,7.61837637675638,7.52684031558444,7.65638331598542,7.29854360406804,6.94485830837305,7.0006192629991,5.89004107869225,5.41575190914326,5.8607842309571,7.5237236048856,7.45147809871317,7.07383221957995,8.32381293846019,8.28511837291351,8.2367408656429
"TIMP1",8.07409283193897,8.32263453748511,8.9517802116214,8.46475799100078,8.64734411975152,8.89109875133657,8.83658736118341,8.96741116830155,3.99784813412042,4.44866675042203,3.99656709575603,3.89756693582198,3.7354158349169,3.50031667108507,7.19568763537717,7.0237310043571,6.9366752478934,8.00349558746132,7.62720285553941,7.73235516046829
"TIMP3",6.68300131458766,6.74617580768382,7.18947773822379,7.48191002023924,7.61406391055987,7.97601250044905,7.66672152746073,7.63088841133593,5.58300603934555,6.13461702376791,6.40647710239486,6.03134065870422,6.18146222074091,6.09972192813241,8.03012729350221,7.64947589282642,7.6254327809057,8.04960553333263,8.12521245533616,7.9674530205074
"TK1",8.94592864680333,9.15654637054538,9.07195914246192,8.65907700339324,8.36209010416281,8.44717591109469,8.33485580739322,8.5519030582462,7.6455672697059,7.39658984272841,7.35394833796831,8.73266362478527,8.56536465905859,8.63911780304865,9.35252981751595,9.52878603432513,9.45519767787895,9.20788345379401,9.25814358817626,9.24035063971736
"TLE1",8.52964949494097,8.49047083757112,8.42080185904435,8.11498401359238,8.04198661136441,8.06839527464677,8.14723476157454,8.05708267908175,6.23871393549191,6.17768908338121,5.99922032914338,6.77387000074649,6.74217702020323,6.97118226987395,7.82437739855366,7.54614493256464,7.68966241261245,6.80947269507956,6.84555954493609,6.95937824210172
"TLE4",7.35584305336967,6.95920007537035,7.63709367625287,8.55082673119206,8.7441110891388,8.66382956253104,8.4689127569368,8.49656121363922,3.62300171924487,3.33339363266388,3.2160362037445,4.30267126698153,4.05700594880589,4.19550310909668,8.14781199128488,7.77373040193111,7.4820706115537,8.14976546997998,8.10727813775184,7.86578137873566
"SERPING1",2.20584061605109,2.19917254958443,1.95996464007136,4.55869402170577,4.56782065852014,4.96033950941906,4.8217786790576,4.85915622943687,2.60003758966863,1.91920612075151,1.93874878282739,2.0062653911047,1.96683895059333,1.79288889920887,3.46343058463411,2.96415532613583,2.98590396887005,2.06813614223306,2.52410898167204,2.37144404050181
"TSPAN7",6.64269814447206,6.45441611383991,6.80200557255683,8.34841260142449,8.36951677095537,8.38689851479554,8.0373055787454,8.29196367854655,4.83493616362969,4.47358770602468,3.99228875440869,4.15544356246558,4.65656346891375,4.27607232292082,4.81507642212493,4.86366165783853,4.15426797357231,4.8343870758072,4.73794557714675,4.12342650727723
"TSPAN6",6.96930139002431,7.03988470226041,7.35397462246359,7.77533340861898,7.88029696367936,7.83264436282429,7.60346607433913,7.78513122186411,7.9009895771763,7.89462464453336,7.91097138423808,8.82358535290375,9.06137011863018,8.98679862968843,8.67225257397911,8.82002159701312,8.54407863489063,8.47373635207083,8.50299975280598,8.42569295642998
"TSPAN4",6.71747836667844,6.83696822785864,6.57444074323732,7.3604592738253,7.20458177914383,7.119938802732,7.41834634394698,7.25475206032521,6.34536715277873,6.31543526856697,6.01971261284598,6.01710441208735,6.31908106950438,6.15488335979371,6.89092020141172,6.82682661605383,6.98965806932919,7.52263594983531,7.46231801008111,7.4405374742393
"TMSB4X",6.67337496158968,6.01630350557291,6.53402915553461,10.910829824349,10.630776471833,10.8166584502589,10.8390137439045,10.8522271015491,11.3139301065151,11.5502157375253,11.4505443402486,12.1707085010936,12.1911437612755,12.2419077363615,11.2283090359108,11.3054139509897,11.1343996377023,11.598629167411,11.7581667225824,11.728634356129
"TNFAIP2",5.55701937786222,5.369194204648,4.74778370797859,6.16341957352838,5.86008172455105,5.73824554686068,5.95750375691904,5.83269638231125,8.17220821408437,7.89734987470014,8.29180040288291,8.63571867700793,8.58908081793275,8.73797220733097,5.41808379718136,5.99073022706136,5.92199244134159,6.67139418411428,6.71099874851969,6.81187556659521
"TNFAIP3",8.88618920898863,8.90589949520805,9.11469409685077,8.99621509753924,9.278452120283,9.33421200976112,9.00367138855652,9.01278576913421,5.94497171158959,5.31285160360986,5.90076316979916,6.82244403196998,6.75382305290121,7.0915241994805,9.19734186031103,9.19644901177779,8.99115258539264,8.56229836337989,8.36781274981825,8.42194525408838
"TNNC1",6.17147773402462,5.99093198068279,5.99357892204226,9.63872419779411,9.4292957206577,9.02500658328896,9.23928252958296,9.66319842649387,6.05172884049584,6.13782809602962,6.33138287117115,6.06958014211835,6.14534811795202,6.0465872545571,6.76846960553676,6.88374248786153,6.84532129255176,6.8434368871029,6.83518376758588,6.83333327344212
"TNNI1",7.21237089941699,7.29890307157763,7.4202212346637,11.1182335434882,10.9471414877928,10.9930698882482,10.9566333569917,11.0921326005705,5.44132536712073,5.86472391643455,4.74100423499336,5.29890041883861,5.58679101143301,5.58173332937335,10.2710266836807,10.3982401207914,10.5077611809734,10.0448501497865,10.1773768515871,9.99502706915746
"TNNT2",7.4234402715175,7.54820759182155,7.73073354051288,9.70033766030278,9.67073592975702,9.77144083407339,9.81090933669489,9.69280414172724,6.87401834792954,6.82907779652395,6.87542748624008,7.50916604319708,6.09742750321266,6.54659476796025,9.24495547860069,9.28416392443668,9.43316649664593,8.24110505992293,8.25942577149779,8.23950152393345
"TPM1",5.20720115249065,5.10955322173808,5.58295012331673,7.90764120891546,7.86142230893055,8.04829219539853,7.80015397279986,7.83873852578679,6.22818434929106,6.23292115387189,6.50976174435421,8.32481942755411,8.19920436762665,8.34757759790617,7.75790401872654,7.71719852249566,7.62392919987329,6.80037353179259,7.09299700872721,7.07670055249862
"TRAF6",5.57862904053418,5.33237386129826,5.34490862114296,5.95198903077904,6.43480793318406,6.24588285239842,5.98209812236378,6.28299074978199,5.57593779715185,5.27985135519555,5.82410285585306,5.67293254499395,5.3732125963186,5.7143209601697,6.25690328263457,6.4900017483105,6.12015797631026,4.90329671742893,5.18061570192271,5.70310472833698
"TRIO",7.63607933353431,7.4530912563725,7.71397417591517,8.23020373358101,8.17753836960794,8.19511737723811,8.31316499447309,8.09767595599692,5.38236270733686,6.01215341549894,5.66102473423938,5.64364174131441,6.03700821255033,5.4870218606959,6.72290891189194,6.89779805271374,7.06795621402416,7.37485809556717,7.34440766029327,7.31120606301497
"TRO",8.05417205011416,7.790800371255,7.82787203912571,7.93861202767247,7.93267751364373,8.08415347403993,8.01668864377624,8.04200405447104,7.34902773213354,7.51352327870833,7.48650788118816,5.27818952493734,5.12191856814423,5.51569078988593,7.40790948930086,7.14887685064219,7.09977362678089,7.42911188932358,7.40957144660863,7.10237571477255
"TRPS1",2.56757634100565,2.70018323677617,2.81565672460535,2.85866966439838,2.66441512094553,2.58199032998119,2.48025587287505,2.52309739925817,6.70445786887241,6.47155938407724,7.34241868801643,7.81414365408021,8.03035312428551,8.0095334054424,3.19053530593259,2.59293995662107,2.51175940975836,4.52464157085177,4.03371440987209,4.70599261161324
"TTN",9.20390431687955,8.96955045159039,9.07726231369909,10.7184342763984,10.7605460357061,10.7717210899975,11.0001622180256,10.7937999374593,2.81924070539319,2.5389396613074,2.63780145408704,2.22171502355003,2.82403960252002,3.01211092075349,8.45074711025574,8.05681875300921,8.07097851447847,8.56396284711338,8.48915356791583,8.51420166068694
"TTPA",3.08700673110404,3.05743163510561,3.25269249917047,2.92000795791871,2.88392382558904,2.89243686070552,2.8144027253818,3.36303182246956,6.70543075927289,6.83492003064222,7.34831946240488,7.63666287058927,7.94850576459867,7.80891685637624,3.06440044811321,2.39256900492205,3.30566741935404,2.53458624514923,2.8011648275767,3.04815526140102
"GXYLT2",7.81126740074051,7.75360382011794,7.59454165333956,7.82258230301103,8.09810324487874,7.94518619517449,8.11950538021652,8.20922917758802,4.89784151973128,5.35424020054751,5.43211250522738,6.35887949711473,6.43190020278423,6.15220246606707,7.30883034180919,7.58548366179287,7.27006530332667,6.48799569177605,6.44394631996426,6.23211483621092
"CNTNAP3B",4.68804643055358,4.48802329476424,4.12511627390899,4.11584622007536,4.40217199110852,3.98109256238068,4.18477248345299,4.18990534596174,6.07265158554348,5.25339043898638,6.23883073936891,3.66251749721668,4.13782143797672,4.21845629492945,4.94702039816229,5.30530542973341,4.53720139359148,4.88466811099824,5.13068404601384,5.30332789185925
"AGAP5",7.78989627606398,7.41439924895966,7.67710623673933,7.54697986827889,7.71078095007503,7.32526703564664,7.69224463852466,7.56688799411363,7.94313538900177,8.16399179881474,8.05627696839962,7.13220254966156,7.20028770081473,7.51270316575065,6.55392881447033,6.50817895743897,6.65937732441652,7.04587219654296,6.93912281284105,6.60495021198065
"ZNF878",3.17594893420712,3.18418868390427,3.98414183746294,3.79407004464022,3.89623452061958,3.7018025621654,3.39864512272377,3.64477824242436,3.59912490470208,3.45601489940599,3.67349630457571,4.53150287248391,3.9419169175678,4.08496686959071,5.06439978517972,5.01691417725445,5.28674591224437,4.21299311215922,4.43336605790886,4.46055023305158
"TYMS",10.8674540178464,10.9572323987993,10.7659933189961,10.2161725625499,10.1581176006849,10.1624464488538,10.3421908510031,10.285329951166,7.54647681868382,7.27356621130134,7.42775101987871,8.34673535882121,8.42045365324904,8.33073122928299,9.43135136934656,9.52535249621603,9.37357045341862,9.28853645777088,9.52369670870146,9.41228792241911
"LOC729970",4.98908335613655,5.32247802280503,4.46035837590536,4.94454615511448,4.62764942884473,4.54324448901163,4.92592420448006,4.15820511106458,5.8287599168483,6.18428584889361,5.97906871866041,5.46795882356879,5.33864429254743,4.91935150703482,4.44348536008531,4.1723259636292,4.31168905094961,4.85478979210354,4.89938766444482,5.01515697537462
